model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
MT3,MSMD,BachJS__BWV865__BWV865_Praeludium20.wav,70.474014,2,1,0.938742,0.932566,0.935644,0.942083,1.0,0.993421,0.9967,0.915467,1.0,0.993421,0.9967,0.950331,0.944079,0.947195,113.424051
MT3,MSMD,BachJS__BWV869__BWV869_Praeludium24.wav,125.336961,2,1,0.892351,0.875,0.88359,0.962938,0.994334,0.975,0.984572,0.909075,0.995751,0.976389,0.985975,0.92068,0.902778,0.911641,83.897245
MT3,MSMD,BachJS__BWV869__bwv869b.wav,304.002902,5,2,0.900227,0.877833,0.888889,0.959021,0.994898,0.970149,0.982368,0.909536,0.995465,0.970702,0.982928,0.921202,0.898286,0.9096,114.397807
MT3,MSMD,BachJS__BWV870__wtk2fuga1.wav,166.002358,2,1,0.885983,0.821532,0.852542,0.953438,0.993724,0.921435,0.956215,0.899647,0.997908,0.925315,0.960242,0.937238,0.869059,0.901862,61.736471
MT3,MSMD,BachJS__BWV871__wtk2-fugue2.wav,115.864671,2,1,0.9,0.887519,0.893716,0.945818,0.995313,0.98151,0.988363,0.915402,0.995313,0.98151,0.988363,0.9125,0.899846,0.906129,100.379085
MT3,MSMD,BachJS__BWV871__wtk2-prelude2.wav,56.003628,2,6,0.705495,0.927746,0.801498,0.916405,0.746154,0.981214,0.84769,0.883698,0.757143,0.995665,0.860175,0.734066,0.965318,0.833958,112.71731
MT3,MSMD,BachJS__BWV875__bwv875a.wav,91.504036,2,1,0.935874,0.933272,0.934571,0.948618,0.997212,0.994439,0.995824,0.918149,0.998141,0.995366,0.996752,0.951673,0.949027,0.950348,108.500793
MT3,MSMD,BachJS__BWV878__f9.wav,172.003265,8,18,0.546164,0.28,0.370207,0.959704,0.814044,0.417333,0.551785,0.778832,0.960988,0.492667,0.651388,0.882965,0.452667,0.598502,114.492984
MT3,MSMD,BachJS__BWV924a__bach-prelude-bwv924a.wav,46.669206,2,1,0.886463,0.890351,0.888403,0.945136,0.991266,0.995614,0.993435,0.901295,0.995633,1.0,0.997812,0.912664,0.916667,0.914661,102.267136
MT3,MSMD,BachJS__BWV926__bach-praeludium-02.wav,61.717188,2,1,0.94621,0.934783,0.940462,0.928635,1.0,0.987923,0.993925,0.909825,1.0,0.987923,0.993925,0.958435,0.94686,0.952612,100.560724
MT3,MSMD,BachJS__BWV928__bach-praeludium-10.wav,67.767438,2,1,0.906687,0.892802,0.899691,0.946834,0.995334,0.980092,0.987654,0.905789,0.99689,0.981623,0.989198,0.930016,0.915773,0.92284,98.884374
MT3,MSMD,BachJS__BWV928__prelude_9.wav,83.481542,2,1,0.92604,0.916159,0.921073,0.94623,0.996918,0.98628,0.991571,0.914419,0.998459,0.987805,0.993103,0.935285,0.925305,0.930268,86.972879
MT3,MSMD,BachJS__BWV952__fugue-c-major.wav,136.002177,2,1,0.932919,0.931762,0.93234,0.943781,0.992547,0.991315,0.99193,0.920332,0.993789,0.992556,0.993172,0.945342,0.944169,0.944755,101.959231
MT3,MSMD,BachJS__BWV988__bwv-988-aria.wav,96.002902,2,9,0.67019,0.758373,0.71156,0.955975,0.839323,0.949761,0.891134,0.831865,0.854123,0.966507,0.906846,0.752643,0.851675,0.799102,102.72267
MT3,MSMD,BachJS__BWV988__bwv-988-v01.wav,96.002902,2,6,0.80719,0.896552,0.849527,0.963504,0.895425,0.994555,0.94239,0.902393,0.897059,0.99637,0.94411,0.833333,0.92559,0.877042,108.977163
MT3,MSMD,BachJS__BWV988__bwv-988-v03.wav,96.002902,2,5,0.812403,0.873333,0.841767,0.971986,0.913178,0.981667,0.946185,0.904478,0.916279,0.985,0.949398,0.857364,0.921667,0.888353,118.143328
MT3,MSMD,BachJS__BWV988__bwv-988-v04.wav,50.50195,2,8,0.608563,0.742537,0.668908,0.984612,0.792049,0.966418,0.870588,0.856654,0.801223,0.977612,0.880672,0.70948,0.865672,0.779832,107.347094
MT3,MSMD,BachJS__BWV988__bwv-988-v05.wav,44.31093,2,5,0.694631,0.800774,0.743935,0.826382,0.790268,0.911025,0.846361,0.772074,0.803691,0.926499,0.860737,0.781879,0.901354,0.837376,108.027447
MT3,MSMD,BachJS__BWV988__bwv-988-v06.wav,54.002358,2,8,0.745921,0.829016,0.785276,0.960709,0.878788,0.976684,0.925153,0.864628,0.888112,0.987047,0.934969,0.804196,0.893782,0.846626,113.161013
MT3,MSMD,BachJS__BWV988__bwv-988-v07.wav,96.002902,2,4,0.786667,0.830986,0.808219,0.973584,0.922667,0.974648,0.947945,0.884557,0.928,0.980282,0.953425,0.821333,0.867606,0.843836,103.575431
MT3,MSMD,BachJS__BWV988__bwv-988-v08.wav,60.634558,2,4,0.805517,0.906832,0.853178,0.901913,0.868966,0.978261,0.92038,0.865873,0.874483,0.984472,0.926224,0.82069,0.923913,0.869248,107.199897
MT3,MSMD,BachJS__BWV988__bwv-988-v09.wav,64.002902,2,5,0.681293,0.808219,0.739348,0.968858,0.829099,0.983562,0.899749,0.863388,0.831409,0.986301,0.902256,0.743649,0.882192,0.807018,118.781545
MT3,MSMD,BachJS__BWV988__bwv-988-v10.wav,128.002902,2,5,0.604651,0.728972,0.661017,0.981141,0.79845,0.962617,0.872881,0.841461,0.813953,0.981308,0.889831,0.687339,0.82866,0.751412,116.011419
MT3,MSMD,BachJS__BWV988__bwv-988-v11.wav,61.939229,2,3,0.800289,0.899187,0.846861,0.918966,0.858177,0.964228,0.908116,0.882811,0.863965,0.970732,0.914242,0.817656,0.918699,0.865237,111.948841
MT3,MSMD,BachJS__BWV988__bwv-988-v12.wav,61.278912,2,5,0.725652,0.834385,0.776229,0.89902,0.829904,0.954259,0.887748,0.834104,0.847737,0.974763,0.906823,0.812071,0.933754,0.868672,127.131464
MT3,MSMD,BachJS__BWV988__bwv-988-v13.wav,96.002902,2,7,0.703418,0.793532,0.745763,0.919628,0.825799,0.931592,0.875511,0.825294,0.853363,0.962687,0.904734,0.800441,0.902985,0.848627,122.206896
MT3,MSMD,BachJS__BWV988__bwv-988-v14.wav,95.502222,2,8,0.835022,0.904389,0.868322,0.886444,0.904486,0.979624,0.940557,0.845897,0.911722,0.987461,0.948081,0.850941,0.92163,0.884876,115.701184
MT3,MSMD,BachJS__BWV988__bwv-988-v15.wav,116.365351,2,8,0.691558,0.812977,0.747368,0.975496,0.831169,0.977099,0.898246,0.865365,0.839286,0.986641,0.907018,0.767857,0.902672,0.829825,111.097203
MT3,MSMD,BachJS__BWV988__bwv-988-v16.wav,117.503129,2,7,0.709505,0.795796,0.750177,0.93562,0.850067,0.953453,0.898797,0.846435,0.862115,0.966967,0.911536,0.779116,0.873874,0.823779,111.569171
MT3,MSMD,BachJS__BWV988__bwv-988-v18.wav,40.003628,2,5,0.652542,0.757377,0.701062,0.91619,0.836158,0.970492,0.898331,0.788205,0.844633,0.980328,0.907436,0.788136,0.914754,0.846737,104.947508
MT3,MSMD,BachJS__BWV988__bwv-988-v19.wav,41.742222,2,5,0.814208,0.876471,0.844193,0.949206,0.920765,0.991176,0.954674,0.883971,0.920765,0.991176,0.954674,0.860656,0.926471,0.892351,112.951256
MT3,MSMD,BachJS__BWV988__bwv-988-v20.wav,95.502222,2,6,0.725404,0.813839,0.767081,0.920564,0.87812,0.985173,0.928571,0.825785,0.882526,0.990115,0.93323,0.77533,0.869852,0.819876,112.248591
MT3,MSMD,BachJS__BWV988__bwv-988-v21.wav,112.943311,2,4,0.66843,0.827511,0.739512,0.969072,0.790123,0.978166,0.874146,0.879763,0.802469,0.99345,0.887805,0.731922,0.906114,0.809756,107.378924
MT3,MSMD,BachJS__BWV988__bwv-988-v22.wav,42.67102,2,4,0.654723,0.733577,0.69191,0.940753,0.850163,0.952555,0.898451,0.827569,0.863192,0.967153,0.91222,0.781759,0.875912,0.826162,104.111564
MT3,MSMD,BachJS__BWV988__bwv-988-v23.wav,67.414785,2,5,0.74842,0.831461,0.787758,0.856652,0.868521,0.964888,0.914172,0.790302,0.873578,0.970506,0.919494,0.78129,0.867978,0.822355,122.859158
MT3,MSMD,BachJS__BWV988__bwv-988-v24.wav,144.002902,2,10,0.734012,0.833333,0.780526,0.976628,0.851744,0.966997,0.905719,0.896145,0.860465,0.976898,0.914992,0.790698,0.89769,0.840804,110.421566
MT3,MSMD,BachJS__BWV988__bwv-988-v25.wav,102.002358,2,13,0.685185,0.801083,0.738615,0.936903,0.824074,0.963464,0.888334,0.863949,0.840278,0.982409,0.905802,0.767361,0.897158,0.827199,122.927421
MT3,MSMD,BachJS__BWV988__bwv-988-v26.wav,67.767438,2,1,0.944242,0.929594,0.936861,0.925716,0.997576,0.9821,0.989778,0.905486,0.998788,0.983294,0.99098,0.957576,0.942721,0.95009,118.38759
MT3,MSMD,BachJS__BWV988__bwv-988-v27.wav,96.002902,2,6,0.779439,0.852761,0.814453,0.956231,0.891589,0.97546,0.931641,0.885122,0.900935,0.985685,0.941406,0.814953,0.891616,0.851562,120.823451
MT3,MSMD,BachJS__BWV988__bwv-988-v28.wav,96.002902,2,7,0.722689,0.874873,0.791532,0.912697,0.814286,0.985758,0.891855,0.849171,0.819328,0.991862,0.897377,0.751261,0.909461,0.822826,113.296536
MT3,MSMD,BachJS__BWV988__bwv-988-v29.wav,68.574331,2,5,0.82256,0.9039,0.861314,0.878918,0.880862,0.967967,0.922362,0.841803,0.885932,0.973538,0.927671,0.855513,0.940111,0.89582,113.000088
MT3,MSMD,BachJS__BWV988__bwv-988-v30.wav,64.002902,2,5,0.682464,0.763926,0.720901,0.985148,0.845972,0.94695,0.893617,0.886274,0.85782,0.960212,0.906133,0.774882,0.867374,0.818523,108.733188
MT3,MSMD,BachJS__BWV994__bach-applicatio.wav,22.591565,2,1,0.925234,0.876106,0.9,0.96018,1.0,0.946903,0.972727,0.92511,1.0,0.946903,0.972727,0.934579,0.884956,0.909091,102.665564
MT3,MSMD,BachJS__BWVAnh113__anna-magdalena-03.wav,48.002902,2,1,0.964844,0.953668,0.959223,0.947787,0.996094,0.984556,0.990291,0.934649,0.996094,0.984556,0.990291,0.972656,0.96139,0.96699,85.477294
MT3,MSMD,BachJS__BWVAnh115__anna-magdalena-05.wav,41.147211,2,1,0.954315,0.944724,0.949495,0.951854,1.0,0.98995,0.994949,0.930431,1.0,0.98995,0.994949,0.959391,0.949749,0.954545,106.552475
MT3,MSMD,BachJS__BWVAnh116__anna-magdalena-07.wav,57.602902,2,1,0.918301,0.906452,0.912338,0.952397,1.0,0.987097,0.993506,0.921348,1.0,0.987097,0.993506,0.931373,0.919355,0.925325,101.588274
MT3,MSMD,BachJS__BWVAnh117b__BWV-117b.wav,48.002902,2,1,0.978903,0.962656,0.970711,0.952591,1.0,0.983402,0.991632,0.942678,1.0,0.983402,0.991632,0.983122,0.966805,0.974895,105.268574
MT3,MSMD,BachJS__BWVAnh118__BWV-118.wav,78.003084,2,1,0.941441,0.928889,0.935123,0.970836,0.995495,0.982222,0.988814,0.943034,0.995495,0.982222,0.988814,0.95045,0.937778,0.944072,108.219137
MT3,MSMD,BachJS__BWVAnh119__BWV-119.wav,48.002902,2,1,0.958621,0.939189,0.948805,0.967749,1.0,0.97973,0.989761,0.943394,1.0,0.97973,0.989761,0.958621,0.939189,0.948805,101.425334
MT3,MSMD,BachJS__BWVAnh120__BWV-120.wav,63.753288,2,1,0.932927,0.927273,0.930091,0.959904,1.0,0.993939,0.99696,0.935746,1.0,0.993939,0.99696,0.939024,0.933333,0.93617,110.559394
MT3,MSMD,BachJS__BWVAnh121__BWV-121.wav,40.003628,2,1,0.966216,0.959732,0.962963,0.957984,1.0,0.993289,0.996633,0.940793,1.0,0.993289,0.996633,0.966216,0.959732,0.962963,115.451718
MT3,MSMD,BachJS__BWVAnh126__anna-magdalena-22.wav,20.003991,2,1,0.964497,0.953216,0.958824,0.943759,1.0,0.988304,0.994118,0.923854,1.0,0.988304,0.994118,0.970414,0.959064,0.964706,114.854533
MT3,MSMD,BachJS__BWVAnh127__BWV-127.wav,70.629297,2,1,0.943662,0.938375,0.941011,0.961309,0.983099,0.977591,0.980337,0.940233,0.988732,0.983193,0.985955,0.949296,0.943978,0.946629,114.84112
MT3,MSMD,BachJS__BWVAnh128__BWV-128.wav,45.003175,2,1,0.944444,0.927273,0.93578,0.941746,1.0,0.981818,0.990826,0.91351,1.0,0.981818,0.990826,0.95679,0.939394,0.948012,118.250901
MT3,MSMD,BachJS__BWVAnh131__air.wav,29.534331,2,1,0.917526,0.917526,0.917526,0.942095,0.989691,0.989691,0.989691,0.89199,0.989691,0.989691,0.989691,0.927835,0.927835,0.927835,115.741285
MT3,MSMD,BachJS__BWVAnh691__BWV-691.wav,34.002721,2,1,0.911602,0.906593,0.909091,0.953976,0.98895,0.983516,0.986226,0.924177,0.994475,0.989011,0.991736,0.928177,0.923077,0.92562,116.43183
MT3,MSMD,BartokB__rom_folk_dance_1_bartok__rom_folk_dance_1_bartok.wav,12.802902,2,1,0.875,0.858491,0.866667,0.953127,0.990385,0.971698,0.980952,0.892312,0.990385,0.971698,0.980952,0.903846,0.886792,0.895238,116.105155
MT3,MSMD,BeethovenLv__O10__LVB_Sonate_10no1_1.wav,309.881905,2,2,0.930527,0.88905,0.909316,0.950288,0.993915,0.949612,0.971259,0.918054,0.997972,0.953488,0.975223,0.942698,0.900678,0.921209,135.201493
MT3,MSMD,BeethovenLv__O10__LVB_Sonate_10no1_3.wav,177.652971,2,2,0.921342,0.848101,0.883206,0.93595,0.987349,0.908861,0.94648,0.90315,0.9967,0.917468,0.955444,0.953245,0.877468,0.913789,130.627316
MT3,MSMD,BeethovenLv__O10__lvb_sonate_10no2_1.wav,254.690975,2,2,0.896003,0.858538,0.876871,0.932431,0.989396,0.948027,0.96827,0.885678,0.993067,0.951544,0.971862,0.92292,0.88433,0.903213,137.302833
MT3,MSMD,BeethovenLv__O10__lvb_sonate_10no2_2.wav,170.565079,2,1,0.894563,0.878641,0.886531,0.956783,0.984349,0.966828,0.97551,0.913674,0.991763,0.97411,0.982857,0.921746,0.90534,0.913469,139.332992
MT3,MSMD,BeethovenLv__O10__lvb_sonate_10no2_3.wav,120.611701,2,2,0.895685,0.856397,0.875601,0.93325,0.966139,0.92376,0.944474,0.894438,0.984162,0.940992,0.962093,0.939377,0.898172,0.918313,140.964246
MT3,MSMD,BeethovenLv__O129__beethoven_rondo_op129.wav,391.253333,2,4,0.829997,0.883671,0.855993,0.934348,0.900916,0.959176,0.929134,0.896192,0.916525,0.975795,0.945232,0.869189,0.925397,0.896413,174.627312
MT3,MSMD,BeethovenLv__O13__pathetique-1.wav,375.275102,2,2,0.868213,0.847141,0.857548,0.917095,0.981583,0.95776,0.969525,0.860527,0.987084,0.963127,0.974959,0.912461,0.890315,0.901252,160.87855
MT3,MSMD,BeethovenLv__O13__pathetique-3.wav,232.919365,2,1,0.930723,0.906918,0.918666,0.920751,0.994406,0.968973,0.981525,0.888795,0.995697,0.970231,0.982799,0.943632,0.919497,0.931408,145.755419
MT3,MSMD,BeethovenLv__O27__moonlight1-a4.wav,276.00254,2,2,0.884718,0.865385,0.874945,0.957671,0.977659,0.956294,0.966858,0.910364,0.982127,0.960664,0.971277,0.918677,0.898601,0.908529,134.192584
MT3,MSMD,BeethovenLv__O27__moonlight1-let.wav,276.00254,2,2,0.884718,0.865385,0.874945,0.957671,0.977659,0.956294,0.966858,0.910364,0.982127,0.960664,0.971277,0.918677,0.898601,0.908529,132.114781
MT3,MSMD,BeethovenLv__O2__LVB_Sonate_02no1_1.wav,191.37161,2,3,0.873449,0.839094,0.855927,0.936362,0.991315,0.952324,0.971429,0.875713,0.993797,0.954708,0.97386,0.908189,0.872467,0.88997,121.358253
MT3,MSMD,BeethovenLv__O2__LVB_Sonate_02no1_3.wav,78.217868,2,1,0.976936,0.947284,0.961882,0.95399,0.998353,0.968051,0.982968,0.941036,0.998353,0.968051,0.982968,0.981878,0.952077,0.966748,123.056259
MT3,MSMD,BeethovenLv__O2__LVB_Sonate_02no1_4.wav,263.003719,2,1,0.925718,0.84517,0.883612,0.92755,0.994744,0.908189,0.949498,0.899022,0.997898,0.911068,0.952508,0.938683,0.857006,0.895987,145.073384
MT3,MSMD,BeethovenLv__O49__LVB_Sonate_49no1_1.wav,134.391293,2,2,0.884549,0.800471,0.840412,0.940307,0.993056,0.898665,0.943505,0.889924,0.996528,0.901807,0.946804,0.929688,0.84132,0.883299,129.149876
MT3,MSMD,BeethovenLv__O49__LVB_Sonate_49no1_2.wav,238.066939,2,1,0.930627,0.900995,0.915571,0.92822,0.995889,0.964179,0.979778,0.896225,0.996403,0.964677,0.980283,0.950154,0.9199,0.934783,141.85353
MT3,MSMD,BeethovenLv__O49__LVB_Sonate_49no2_1.wav,204.932063,2,1,0.95625,0.9375,0.946782,0.944111,0.99875,0.979167,0.988861,0.922588,0.99875,0.979167,0.988861,0.96375,0.944853,0.954208,136.42402
MT3,MSMD,BeethovenLv__O49__LVB_Sonate_49no2_2.wav,160.750295,2,1,0.925654,0.885156,0.904952,0.941551,0.996732,0.953125,0.974441,0.907348,0.999183,0.955469,0.976837,0.937908,0.896875,0.916933,130.535948
MT3,MSMD,BeethovenLv__O76__Six_Variations_Opus76.wav,308.866032,2,3,0.886922,0.851747,0.868979,0.951609,0.970174,0.931697,0.950546,0.907323,0.987545,0.948379,0.967566,0.923304,0.886686,0.904624,155.49455
MT3,MSMD,BeethovenLv__O78__LVB_Sonate_78_1.wav,198.684444,2,4,0.880837,0.847846,0.864027,0.940478,0.977626,0.941011,0.958969,0.889459,0.986381,0.949438,0.967557,0.914883,0.880618,0.897424,161.247075
MT3,MSMD,BeethovenLv__O78__LVB_Sonate_78_2.wav,172.972698,2,2,0.893557,0.879757,0.886604,0.922958,0.979272,0.964148,0.971651,0.872726,0.990476,0.975179,0.982768,0.932213,0.917816,0.924958,159.009706
MT3,MSMD,BeethovenLv__O79__LVB_Sonate_79_1.wav,149.035828,2,1,0.898162,0.871325,0.88454,0.933863,0.994039,0.964337,0.978963,0.885689,0.996026,0.966265,0.98092,0.943368,0.915181,0.929061,168.101396
MT3,MSMD,BeethovenLv__O79__LVB_Sonate_79_2.wav,125.83619,2,1,0.940415,0.9075,0.923664,0.9602,0.993523,0.95875,0.975827,0.932511,0.994819,0.96,0.977099,0.946891,0.91375,0.930025,160.207279
MT3,MSMD,BeethovenLv__O79__LVB_Sonate_79_3.wav,101.960272,2,1,0.92233,0.898345,0.91018,0.919414,0.992718,0.966903,0.979641,0.887155,0.994337,0.968479,0.981238,0.933657,0.909377,0.921357,170.093763
MT3,MSMD,BeethovenLv__O90__LVB_Sonate_90_1.wav,282.311111,2,3,0.886459,0.801826,0.842021,0.937774,0.970563,0.8779,0.921909,0.894883,0.985702,0.891594,0.936289,0.925147,0.83682,0.87877,174.441402
MT3,MSMD,BeethovenLv__O90__LVB_Sonate_90_2.wav,483.336417,2,2,0.915497,0.860987,0.887405,0.958529,0.990464,0.93149,0.960072,0.923629,0.994702,0.935476,0.96418,0.939073,0.883159,0.910258,184.311187
MT3,MSMD,BeethovenLv__WoO55__prelude_WoO55.wav,176.329433,2,1,0.945915,0.930917,0.938356,0.950167,0.997699,0.98188,0.989726,0.926984,1.0,0.984145,0.992009,0.951669,0.93658,0.944064,157.059707
MT3,MSMD,BeethovenLv__WoO59__fur_Elise_WoO59.wav,130.419229,2,2,0.940571,0.909392,0.924719,0.943494,0.992,0.959116,0.975281,0.917535,0.993143,0.960221,0.976404,0.964571,0.932597,0.948315,177.031833
MT3,MSMD,BeethovenLv__WoO78__seven_variations_opuswoo78.wav,376.707483,2,1,0.911484,0.861586,0.885833,0.946877,0.993419,0.939036,0.965462,0.907598,0.997368,0.942768,0.9693,0.945048,0.893313,0.918452,224.029341
MT3,MSMD,BeethovenLv__WoO82__menuett_WoO82.wav,97.503492,2,2,0.909091,0.860585,0.884173,0.96459,0.985455,0.932874,0.958444,0.925864,0.987273,0.934596,0.960212,0.927273,0.877797,0.901857,232.00318
MT3,MSMD,BehrF__in_may_piano__in_may_piano.wav,96.002902,2,1,0.962963,0.939759,0.95122,0.98335,1.0,0.975904,0.987805,0.965027,1.0,0.975904,0.987805,0.962963,0.939759,0.95122,243.244861
MT3,MSMD,BendaJA__Benda_SonateG3__Benda_SonateG3.wav,120.002177,2,1,0.973856,0.965443,0.969631,0.953769,0.997821,0.989201,0.993492,0.942752,1.0,0.991361,0.995662,0.976035,0.967603,0.9718,248.697671
MT3,MSMD,BrahmsJ__O39__waltz-op39-10.wav,35.628118,2,2,0.894614,0.845133,0.86917,0.950732,0.985948,0.931416,0.957907,0.898187,0.992974,0.938053,0.964733,0.934426,0.882743,0.90785,252.159767
MT3,MSMD,BrahmsJ__O39__waltz-op39-15.wav,67.761633,2,1,0.751453,0.718056,0.734375,0.962943,0.989826,0.945833,0.96733,0.866999,0.989826,0.945833,0.96733,0.789244,0.754167,0.771307,276.110748
MT3,MSMD,BurgmullerJFF__O100__25EF-02.wav,26.057143,2,2,0.860215,0.848057,0.854093,0.943146,0.964158,0.95053,0.957295,0.885618,0.996416,0.982332,0.989324,0.885305,0.872792,0.879004,288.648472
MT3,MSMD,BurgmullerJFF__O100__25EF-03.wav,51.004082,2,1,0.935385,0.856338,0.894118,0.976037,1.0,0.915493,0.955882,0.947381,1.0,0.915493,0.955882,0.947692,0.867606,0.905882,295.111772
MT3,MSMD,BurgmullerJFF__O100__25EF-04.wav,46.978322,2,1,0.966495,0.949367,0.957854,0.951334,0.997423,0.979747,0.988506,0.936477,0.997423,0.979747,0.988506,0.966495,0.949367,0.957854,301.577958
MT3,MSMD,BurgmullerJFF__O100__25EF-05.wav,26.790023,2,1,0.927184,0.888372,0.907363,0.927661,0.985437,0.944186,0.964371,0.902367,1.0,0.95814,0.978622,0.946602,0.906977,0.926366,323.141813
MT3,MSMD,BurgmullerJFF__O100__25EF-06.wav,29.094603,2,2,0.865385,0.84507,0.855107,0.933594,0.980769,0.957746,0.969121,0.865825,0.995192,0.971831,0.983373,0.903846,0.882629,0.893112,325.73504
MT3,MSMD,BurgmullerJFF__O100__25EF-07.wav,21.820952,2,1,0.690476,0.6621,0.675991,0.928184,1.0,0.958904,0.979021,0.787485,1.0,0.958904,0.979021,0.8,0.767123,0.783217,335.166796
MT3,MSMD,BurgmullerJFF__O100__25EF-08.wav,28.802902,2,1,0.832808,0.830189,0.831496,0.937823,0.987382,0.984277,0.985827,0.879114,0.993691,0.990566,0.992126,0.880126,0.877358,0.87874,339.7866
MT3,MSMD,BurgmullerJFF__O100__25EF-09.wav,50.554195,2,1,0.90998,0.885714,0.897683,0.968676,0.998043,0.971429,0.984556,0.920109,0.998043,0.971429,0.984556,0.915851,0.891429,0.903475,346.138821
MT3,MSMD,BurgmullerJFF__O100__25EF-10.wav,37.503129,2,1,0.929825,0.788104,0.853119,0.940017,1.0,0.847584,0.917505,0.898523,1.0,0.847584,0.917505,0.934211,0.791822,0.857143,322.218737
MT3,MSMD,BurgmullerJFF__O100__25EF-11.wav,22.408707,2,1,0.905405,0.817073,0.858974,0.931452,0.995495,0.898374,0.944444,0.882131,1.0,0.902439,0.948718,0.932432,0.841463,0.884615,306.345301
MT3,MSMD,BurgmullerJFF__O100__25EF-12.wav,53.318821,2,1,0.910017,0.891847,0.90084,0.894288,0.996604,0.976705,0.986555,0.856515,0.998302,0.978369,0.988235,0.937182,0.918469,0.927731,310.069857
MT3,MSMD,BurgmullerJFF__O100__25EF-13.wav,41.450522,2,1,0.871795,0.85,0.860759,0.949586,1.0,0.975,0.987342,0.881763,1.0,0.975,0.987342,0.897436,0.875,0.886076,304.773661
MT3,MSMD,BurgmullerJFF__O100__25EF-14.wav,37.030023,2,1,0.941818,0.782477,0.854785,0.948483,0.996364,0.827795,0.90429,0.911948,1.0,0.830816,0.907591,0.970909,0.806647,0.881188,309.855292
MT3,MSMD,BurgmullerJFF__O100__25EF-15.wav,82.7922,2,1,0.918145,0.890212,0.903962,0.959314,0.964529,0.935185,0.949631,0.933088,0.965894,0.936508,0.950974,0.929059,0.900794,0.914708,310.444092
MT3,MSMD,BurgmullerJFF__O100__25EF-16.wav,33.574603,2,1,0.949807,0.942529,0.946154,0.931272,1.0,0.992337,0.996154,0.903831,1.0,0.992337,0.996154,0.957529,0.950192,0.953846,300.415727
MT3,MSMD,BurgmullerJFF__O100__25EF-17.wav,28.89288,2,1,0.946809,0.930314,0.938489,0.929408,1.0,0.982578,0.991213,0.905778,1.0,0.982578,0.991213,0.960993,0.944251,0.952548,301.013929
MT3,MSMD,BurgmullerJFF__O100__25EF-18.wav,26.308209,2,1,0.929231,0.937888,0.933539,0.918423,0.987692,0.996894,0.992272,0.884458,0.987692,0.996894,0.992272,0.941538,0.950311,0.945904,272.535766
MT3,MSMD,ChopinFF__O10__chp-10-05-a4.wav,90.15873,2,6,0.511339,0.429361,0.466778,0.891935,0.863936,0.72543,0.788648,0.700869,0.991953,0.832924,0.905509,0.806145,0.676904,0.735893,278.920312
MT3,MSMD,ChopinFF__O10__chp-10-05-let.wav,90.15873,2,6,0.511339,0.429361,0.466778,0.891935,0.863936,0.72543,0.788648,0.700869,0.991953,0.832924,0.905509,0.806145,0.676904,0.735893,271.540048
MT3,MSMD,ChopinFF__O10__op-10-12-wfi.wav,125.25424,2,2,0.925746,0.730548,0.816644,0.898058,0.988436,0.780019,0.871946,0.868166,0.996348,0.786263,0.878926,0.956178,0.754563,0.84349,260.961057
MT3,MSMD,ChopinFF__O25__chopin-op-25-01.wav,113.657324,2,1,0.484006,0.471758,0.477803,0.881878,0.959666,0.935382,0.947368,0.614233,0.991655,0.966561,0.978947,0.799258,0.779033,0.789016,262.810967
MT3,MSMD,ChopinFF__O27__chopin-nocturne-8.wav,266.540408,2,3,0.432692,0.394953,0.412962,0.914462,0.96875,0.884257,0.924577,0.61674,0.988582,0.902359,0.943504,0.679688,0.620406,0.648695,263.429843
MT3,MSMD,ChopinFF__O28__Chop-28-11.wav,32.403447,2,1,0.552381,0.542056,0.54717,0.917226,0.984127,0.965732,0.974843,0.667379,0.996825,0.978193,0.987421,0.720635,0.707165,0.713836,228.054063
MT3,MSMD,ChopinFF__O28__Chop-28-14.wav,27.379229,2,1,0.983834,0.981567,0.982699,0.938842,0.995381,0.993088,0.994233,0.931206,0.997691,0.995392,0.99654,0.983834,0.981567,0.982699,208.018228
